ProductID,ProductName,Category,SubCategory,Brand,SupplierID,CostPrice,ListPrice,MarginPct,IsActive,LaunchDate,Weight_kg
PRD00213,Camera Eco,Electronics,Consumer Electronics,Brand50,SUP004,16351.59,17832.59,8.31,True,2020-04-13,1.6
PRD00214,Camera Classic,Electronics,Consumer Electronics,Brand40,SUP181,20629.8,23413.45,11.89,True,2020-03-24,15.81
PRD00215,Camera Premium,Electronics,Consumer Electronics,Brand34,SUP186,9632.34,10942.75,11.98,True,2023-08-12,20.32
PRD00216,Camera Max,Electronics,Consumer Electronics,Brand23,SUP107,13296.04,15181.5,12.42,True,2019-05-04,5.04
PRD00217,Headphones,Electronics,Consumer Electronics,Brand45,SUP147,16101.67,18398.46,12.48,True,2019-02-26,3.95
PRD00218,Headphones Elite,Electronics,Consumer Electronics,Brand27,SUP038,6155.93,6820.82,9.75,True,2023-03-20,4.46
PRD00219,Headphones Premium,Electronics,Consumer Electronics,Brand08,SUP078,9864.29,11067.36,10.87,True,2019-05-04,13.8
PRD00220,Headphones Lite,Electronics,Consumer Electronics,Brand25,SUP049,17914.03,19560.98,8.42,True,2022-02-23,11.26
PRD00221,Headphones Lite,Electronics,Consumer Electronics,Brand19,SUP037,20591.41,22739.0,9.44,True,2019-05-11,6.1
PRD00222,Headphones Plus,Electronics,Consumer Electronics,Brand14,SUP074,18997.52,21080.97,9.88,True,2018-09-09,9.29
PRD00223,Headphones Pro,ELECTRONICS,Consumer Electronics,Brand47,SUP073,7044.24,8057.83,12.58,True,2020-01-24,24.97
PRD00224,Headphones Premium,Electronics,Consumer Electronics,Brand46,SUP101,15793.24,18224.09,13.34,True,2022-10-03,0.49
PRD00225,Headphones Max,Electronics,Consumer Electronics,Brand21,SUP091,12634.12,14190.2,10.97,True,2021-08-23,2.81
PRD00226,Headphones Pro,Electronics,Consumer Electronics,Brand43,SUP155,6793.49,7786.95,12.76,True,2023-02-25,7.93
PRD00227,Headphones Premium,Electronics,Consumer Electronics,Brand31,SUP126,10883.51,12040.41,9.61,True,2023-12-16,7.48
PRD00228,Headphones Classic,Electronics,Consumer Electronics,Brand03,SUP126,5510.11,6066.47,9.17,True,2023-01-23,17.07
PRD00229,Earbuds,Electronics,Consumer Electronics,Brand41,SUP196,6022.77,6622.27,9.05,True,2019-10-04,16.97
PRD00230,Earbuds Select,Electronics,Consumer Electronics,Brand14,SUP069,20450.43,22575.09,9.41,True,2023-01-12,10.87
PRD00231,Earbuds Eco,Electronics,Consumer Electronics,Brand39,SUP116,7439.08,8516.87,12.65,True,2020-11-06,0.21
PRD00232,Earbuds Premium,Electronics,Consumer Electronics,Brand02,SUP042,14811.8,17215.91,13.96,True,2019-09-22,2.32
PRD00233,Earbuds Plus,Electronics,Consumer Electronics,Brand19,SUP048,10734.56,12265.61,12.48,True,2019-07-12,12.04
PRD00234,Earbuds Classic,Electronics,Consumer Electronics,Brand35,SUP027,21547.55,24445.16,11.85,True,2023-08-11,23.09
PRD00235,Earbuds Pro,Electronics,Consumer Electronics,Brand38,SUP194,7273.17,8300.71,12.38,True,2018-02-06,4.72
PRD00236,Earbuds Plus,Electronics,Consumer Electronics,Brand40,SUP043,12324.22,13653.61,9.74,True,2023-08-08,6.93
PRD00237,Earbuds Pro,ELECTRONICS,Consumer Electronics,Brand48,SUP103,7478.33,8200.84,8.81,True,2020-05-23,10.04
PRD00238,Earbuds Premium,Electronics,Consumer Electronics,Brand32,SUP087,2388.83,2624.27,8.97,True,2022-05-25,21.29
PRD00239,Earbuds Max,Electronics,Consumer Electronics,Brand03,SUP172,21236.22,23430.73,9.37,True,2023-02-17,19.02
PRD00240,Earbuds Plus,Electronics,Consumer Electronics,Brand47,SUP022,4548.2,5208.96,12.69,True,2022-01-24,13.23
PRD00241,Bluetooth Speaker,Electronics,Consumer Electronics,Brand38,SUP125,18835.07,21630.37,12.92,True,2019-12-07,12.62
PRD00242,Bluetooth Speaker Premium,Electronics,Consumer Electronics,Brand20,SUP167,13284.79,15010.36,11.5,True,2022-10-07,18.44
PRD00243,Bluetooth Speaker Premium,Electronics,Consumer Electronics,Brand10,SUP068,17287.0,19453.88,11.14,True,2022-01-20,22.95
PRD00244,Bluetooth Speaker Lite,Electronics,Consumer Electronics,Brand32,SUP132,24383.49,27126.62,10.11,True,2020-03-03,10.37
PRD00245,Bluetooth Speaker Max,Electronics,Consumer Electronics,Brand40,SUP121,21865.62,24215.57,9.7,True,2020-06-24,7.6
PRD00246,Bluetooth Speaker Elite,Electronics,Consumer Electronics,Brand31,SUP059,19424.23,21587.55,10.02,True,2021-12-01,5.58
PRD00247,Bluetooth Speaker Eco,Electronics,Consumer Electronics,Brand25,SUP095,18073.7,20394.87,11.38,True,2018-10-24,0.87
PRD00248,Bluetooth Speaker Premium,Electronics,Consumer Electronics,Brand03,SUP072,10762.41,12466.72,13.67,True,2022-07-24,18.68
PRD00249,Bluetooth Speaker Max,electronics,Consumer Electronics,Brand27,SUP082,22101.22,24366.19,9.3,True,2022-10-07,0.78
PRD00250,Bluetooth Speaker Pro,Electronics,Consumer Electronics,Brand32,SUP075,23788.59,27112.63,12.26,True,2022-02-13,11.29
PRD00251,Bluetooth Speaker Pro,Electronics,Consumer Electronics,Brand45,SUP168,16417.18,18082.43,9.21,True,2022-12-16,3.61
PRD00252,Bluetooth Speaker Classic,Electronics,Consumer Electronics,Brand47,SUP166,24109.12,27845.21,13.42,True,2019-04-06,2.34
PRD00253,Keyboard,Electronics,IT Accessories,Brand50,SUP018,4358.56,4759.7,8.43,True,2018-07-23,14.55
PRD00254,Keyboard Lite,Electronics,IT Accessories,Brand45,SUP062,19522.12,22130.28,11.79,True,2021-12-20,11.24
PRD00255,Keyboard Pro,Electronics,IT Accessories,Brand09,SUP085,9595.03,10757.47,10.81,True,2022-06-05,6.23
PRD00256,Keyboard Select,Electronics,IT Accessories,Brand35,SUP130,21089.98,23428.42,9.98,True,2023-11-21,7.76
PRD00257,Keyboard Eco,Electronics,IT Accessories,Brand46,SUP023,6595.22,7505.95,12.13,True,2019-03-08,13.9
PRD00258,Keyboard Plus,Electronics,IT Accessories,Brand32,SUP185,15986.65,18097.14,11.66,True,2018-08-19,17.1
PRD00259,Keyboard Pro,Electronics,IT Accessories,Brand21,SUP088,3291.59,3685.21,10.68,True,2018-04-12,18.6
PRD00260,Keyboard Max,Electronics,IT Accessories,Brand28,SUP008,7068.91,8123.18,12.98,True,2022-07-14,15.53
PRD00261,Keyboard Select,Electronics,IT Accessories,Brand27,SUP129,23080.72,25919.09,10.95,True,2021-02-02,12.94
PRD00262,Keyboard Lite,Electronics,IT Accessories,Brand25,SUP112,12735.89,14728.7,13.53,True,2020-07-13,4.6
PRD00263,Keyboard Eco,Electronics,IT Accessories,Brand01,SUP130,6602.03,7220.95,8.57,True,2020-07-20,0.9
PRD00264,Keyboard Pro,Electronics,IT Accessories,Brand48,SUP194,14784.35,16233.28,8.93,True,2019-03-09,16.07
PRD00265,Mouse,Electronics,IT Accessories,Brand12,SUP050,11129.09,12727.38,12.56,True,2023-02-21,21.26
PRD00266,Mouse Classic,Electronics,IT Accessories,Brand15,SUP070,24722.85,27270.96,9.34,True,2019-08-16,24.84
PRD00267,Mouse Lite,ELECTRONICS,IT Accessories,Brand32,SUP145,24524.69,27605.66,11.16,True,2023-04-06,13.26
PRD00268,Mouse Select,Electronics,IT Accessories,Brand22,SUP049,20876.0,23149.05,9.82,True,2023-12-25,19.98
PRD00269,Mouse Eco,Electronics,IT Accessories,Brand28,SUP017,7812.1,8672.89,9.93,True,2021-07-18,10.27
PRD00270,Mouse Lite,Electronics,IT Accessories,Brand17,SUP106,18937.11,21041.54,10.0,True,2018-07-23,11.21
PRD00271,Mouse Select,Electronics,IT Accessories,Brand28,SUP036,6855.84,7840.27,12.56,True,2018-02-05,16.43
PRD00272,Mouse Pro,Electronics,IT Accessories,Brand03,SUP185,7948.84,8676.8,8.39,False,2021-01-23,3.97
PRD00273,Mouse Classic,Electronics,IT Accessories,Brand23,SUP077,15632.17,17498.98,10.67,True,2018-08-25,0.37
PRD00274,Mouse Lite,Electronics,IT Accessories,Brand28,SUP137,5714.15,6600.11,13.42,True,2018-10-18,18.15
PRD00275,Mouse Premium,Electronics,IT Accessories,Brand25,SUP112,15466.72,17925.96,13.72,True,2019-10-10,5.69
PRD00276,Mouse Max,Electronics,IT Accessories,Brand36,SUP072,2640.2,2937.25,10.11,True,2018-07-18,15.3
PRD00277,USB Hub,Electronics,IT Accessories,Brand36,SUP010,19573.83,22463.31,12.86,True,2018-08-17,6.21
PRD00278,USB Hub Eco,Electronics,IT Accessories,Brand23,SUP033,2561.14,2825.04,9.34,True,2020-02-23,23.15
PRD00279,USB Hub Max,Electronics,IT Accessories,Brand01,SUP061,6241.25,7221.78,13.58,True,2023-07-01,19.1
PRD00280,USB Hub Elite,Electronics,IT Accessories,Brand49,SUP039,24059.42,27793.61,13.44,True,2021-01-23,15.38
PRD00281,USB Hub Eco,Electronics,IT Accessories,Brand29,SUP101,15821.52,17678.37,10.5,True,2018-09-03,18.27
PRD00282,USB Hub Classic,Electronics,IT Accessories,Brand26,SUP109,21250.07,23832.25,10.83,True,2019-02-20,9.29
PRD00283,USB Hub Classic,Electronics,IT Accessories,Brand24,SUP119,5626.16,6204.24,9.32,True,2023-02-06,21.5
PRD00284,USB Hub Premium,Electronics,IT Accessories,Brand13,SUP118,10339.8,11899.92,13.11,True,2021-02-07,17.35
PRD00285,USB Hub Max,Electronics,IT Accessories,Brand05,SUP135,24455.97,26846.25,8.9,True,2022-04-02,11.94
PRD00286,USB Hub Max,Electronics,IT Accessories,Brand17,SUP006,19043.64,21091.81,9.71,True,2023-04-23,11.22
PRD00287,USB Hub Plus,Electronics,IT Accessories,Brand06,SUP071,23660.2,26857.53,11.9,True,2023-04-04,3.9
PRD00288,USB Hub Max,Electronics,IT Accessories,Brand15,SUP091,17508.6,19090.07,8.28,True,2018-09-12,13.09
PRD00289,Pen Drive,Electronics,IT Accessories,Brand31,SUP062,8055.57,8774.39,8.19,True,2020-10-03,0.44
PRD00290,Pen Drive Elite,Electronics,IT Accessories,Brand20,SUP153,7329.22,8211.03,10.74,True,2022-11-15,14.88
PRD00291,Pen Drive Classic,Electronics,IT Accessories,Brand18,SUP171,2080.94,2340.52,11.09,True,2020-02-22,23.57
PRD00292,Pen Drive Elite,Electronics,IT Accessories,Brand39,SUP181,2091.08,2365.7,11.61,True,2019-07-18,23.24
PRD00293,Pen Drive Lite,Electronics,IT Accessories,Brand23,SUP192,24309.79,26496.86,8.25,True,2021-10-10,24.69
PRD00294,Pen Drive Pro,Electronics,IT Accessories,Brand43,SUP103,1951.14,2185.3,10.72,True,2019-02-27,11.92
PRD00295,Pen Drive Classic,Electronics,IT Accessories,Brand48,SUP198,4609.1,5026.85,8.31,True,2019-01-03,10.65
PRD00296,Pen Drive Select,Electronics,IT Accessories,Brand49,SUP195,23130.2,25993.22,11.01,True,2019-09-24,11.26
PRD00297,Pen Drive Premium,Electronics,IT Accessories,Brand20,SUP066,8052.12,9269.47,13.13,True,2021-03-06,7.6
PRD00298,Pen Drive Eco,Electronics,IT Accessories,Brand11,SUP143,2295.04,2560.03,10.35,True,2022-07-19,6.66
PRD00299,Pen Drive Elite,Electronics,IT Accessories,Brand36,SUP093,9807.17,10908.15,10.09,True,2020-02-24,14.34
PRD00300,Pen Drive Lite,Electronics,IT Accessories,Brand18,SUP149,6530.53,7541.08,13.4,True,2018-07-04,6.04
PRD00301,External Hard Drive,Electronics,IT Accessories,Brand41,SUP182,18889.29,20708.42,8.78,True,2023-02-20,17.87
PRD00302,External Hard Drive Max,Electronics,IT Accessories,Brand09,SUP023,24583.32,27329.75,10.05,True,2021-10-05,15.37
PRD00303,External Hard Drive Eco,Electronics,IT Accessories,Brand14,SUP052,1902.34,2200.92,13.57,True,2018-10-07,6.92
PRD00304,External Hard Drive Elite,Electronics,IT Accessories,Brand10,SUP183,2335.37,2585.55,9.68,True,2020-12-10,8.27
PRD00305,External Hard Drive Elite,Electronics,IT Accessories,Brand11,SUP059,3654.52,3978.84,8.15,True,2022-05-26,12.66
PRD00306,External Hard Drive Pro,Electronics,IT Accessories,Brand39,SUP014,13900.02,15425.18,9.89,True,2022-06-25,10.92
PRD00307,External Hard Drive Classic,Electronics,IT Accessories,Brand16,SUP014,19347.34,22197.09,12.84,True,2023-12-27,19.28
PRD00308,External Hard Drive Plus,Electronics,IT Accessories,Brand02,SUP134,3736.55,4243.06,11.94,True,2022-10-17,21.44
PRD00309,External Hard Drive Select,Electronics,IT Accessories,Brand21,SUP171,3843.45,4254.22,9.66,True,2018-06-08,9.88
PRD00310,External Hard Drive Plus,Electronics,IT Accessories,Brand14,SUP173,11426.75,13176.07,13.28,True,2023-10-09,12.61
PRD00311,External Hard Drive Lite,Electronics,IT Accessories,Brand26,SUP010,11256.2,12443.87,9.54,True,2018-08-16,10.39
PRD00312,External Hard Drive Classic,Electronics,IT Accessories,Brand49,SUP002,20669.17,22849.04,9.54,True,2022-07-23,3.64
PRD00313,Webcam,Electronics,IT Accessories,Brand41,SUP061,13775.71,15141.45,9.02,True,2021-02-26,2.97
PRD00314,Webcam Elite,Electronics,IT Accessories,Brand03,SUP068,14642.51,16701.13,12.33,True,2021-01-02,12.85
PRD00315,Webcam Lite,Electronics,IT Accessories,Brand06,SUP080,7567.06,8596.74,11.98,True,2023-04-06,8.15
PRD00316,Webcam Max,Electronics,IT Accessories,Brand23,SUP095,15193.44,17325.99,12.31,True,2018-09-27,11.44
PRD00317,Webcam Classic,Electronics,IT Accessories,Brand47,SUP185,21795.92,24460.74,10.89,True,2018-08-26,23.69
PRD00318,Webcam Classic,Electronics,IT Accessories,Brand23,SUP148,8868.58,9868.34,10.13,True,2020-07-25,6.41
PRD00319,Webcam Eco,Electronics,IT Accessories,Brand02,SUP024,17919.69,19563.61,8.4,True,2021-08-18,2.44
PRD00320,Webcam Lite,Electronics,IT Accessories,Brand44,SUP098,23587.81,26954.75,12.49,True,2018-12-10,13.48
PRD00321,Webcam Max,Electronics,IT Accessories,Brand19,SUP109,8454.93,9226.63,8.36,True,2019-03-06,6.62
PRD00322,Webcam Elite,Electronics,IT Accessories,Brand18,SUP139,16104.62,17959.66,10.33,True,2021-01-11,14.73
PRD00323,Webcam Plus,Electronics,IT Accessories,Brand46,SUP183,23966.75,26968.9,11.13,True,2022-09-12,17.49
PRD00324,Webcam Pro,Electronics,IT Accessories,Brand05,SUP089,24442.05,27386.13,10.75,True,2021-09-21,12.74
PRD00325,Laptop Bag,Electronics,IT Accessories,Brand32,SUP186,18340.52,21133.57,13.22,True,2021-08-23,21.74
PRD00326,Laptop Bag Classic,Electronics,IT Accessories,Brand11,SUP032,2419.27,2728.62,11.34,True,2023-06-12,4.78
PRD00327,Laptop Bag Elite,Electronics,IT Accessories,Brand11,SUP139,9431.87,10745.22,12.22,True,2018-09-21,5.07
PRD00328,Laptop Bag Plus,Electronics,IT Accessories,Brand36,SUP118,8349.32,9689.63,13.83,True,2021-08-09,1.08
PRD00329,Laptop Bag Select,Electronics,IT Accessories,Brand01,SUP192,18457.57,20119.23,8.26,True,2022-04-21,11.84
PRD00330,Laptop Bag Pro,Electronics,IT Accessories,Brand17,SUP158,12839.1,14364.11,10.62,True,2021-04-17,22.46
PRD00331,Laptop Bag Lite,Electronics,IT Accessories,Brand20,SUP001,24634.34,26914.68,8.47,True,2019-02-08,4.45
PRD00332,Laptop Bag Eco,Electronics,IT Accessories,Brand46,SUP169,19282.46,21660.27,10.98,True,2018-01-11,2.1
PRD00333,Laptop Bag Elite,Electronics,IT Accessories,Brand11,SUP025,7663.76,8902.67,13.92,True,2019-06-14,14.55
PRD00334,Laptop Bag Elite,Electronics,IT Accessories,Brand07,SUP148,10305.84,11840.43,12.96,True,2020-03-24,9.3
PRD00335,Laptop Bag Elite,Electronics,IT Accessories,Brand09,SUP140,14732.5,16086.12,8.41,True,2018-12-08,18.12
PRD00336,Laptop Bag Classic,Electronics,IT Accessories,Brand42,SUP016,3113.78,3586.28,13.18,False,2018-11-02,21.36
PRD00337,Screen Guard,Electronics,IT Accessories,Brand22,SUP058,7014.25,7906.91,11.29,True,2022-01-14,24.73
PRD00338,Screen Guard Select,Electronics,IT Accessories,Brand03,SUP059,5054.25,5808.43,12.98,True,2020-02-18,17.16
PRD00339,Screen Guard Pro,Electronics,IT Accessories,Brand19,SUP070,7677.38,8579.18,10.51,True,2021-06-09,7.71
PRD00340,Screen Guard Pro,Electronics,IT Accessories,Brand08,SUP162,7388.52,8226.86,10.19,True,2023-07-04,17.38
PRD00341,Screen Guard Lite,Electronics,IT Accessories,Brand08,SUP115,21219.67,23427.79,9.43,False,2018-04-21,24.68
PRD00342,Screen Guard Pro,Electronics,IT Accessories,Brand04,SUP170,2615.1,2988.29,12.49,True,2021-11-10,0.37
PRD00343,Screen Guard Select,Electronics,IT Accessories,Brand13,SUP080,15368.51,17859.45,13.95,True,2019-05-15,14.95
PRD00344,Screen Guard Max,Electronics,IT Accessories,Brand45,SUP078,19935.88,22788.67,12.52,True,2022-07-16,7.51
PRD00345,Screen Guard Max,Electronics,IT Accessories,Brand35,SUP182,9217.78,10667.7,13.59,True,2023-03-15,12.23
PRD00346,Screen Guard Select,Electronics,IT Accessories,Brand27,SUP028,4061.38,4483.76,9.42,True,2018-10-04,5.03
PRD00347,Screen Guard Plus,Electronics,IT Accessories,Brand46,SUP186,19311.32,21124.11,8.58,True,2022-01-19,15.83
PRD00348,Screen Guard Select,Electronics,IT Accessories,Brand36,SUP176,19126.57,21976.78,12.97,True,2021-12-19,23.93
PRD00349,Power Bank,Electronics,IT Accessories,Brand22,SUP135,15190.82,17259.56,11.99,True,2022-06-05,5.14
PRD00350,Power Bank Premium,Electronics,IT Accessories,Brand29,SUP012,14076.47,15796.42,10.89,True,2018-11-16,14.67
PRD00351,Power Bank Plus,Electronics,IT Accessories,Brand33,SUP058,16808.71,19170.8,12.32,True,2022-12-15,15.19
PRD00352,Power Bank Premium,Electronics,IT Accessories,Brand27,SUP196,3920.16,4338.33,9.64,True,2023-04-03,14.85
PRD00353,Power Bank Select,Electronics,IT Accessories,Brand42,SUP076,6713.78,7664.49,12.4,True,2021-04-10,11.21
PRD00354,Power Bank Lite,Electronics,IT Accessories,Brand26,SUP053,21600.71,24641.45,12.34,True,2020-10-04,4.91
PRD00355,Power Bank Lite,Electronics,IT Accessories,Brand26,SUP198,10228.16,11847.04,13.66,True,2019-03-10,20.41
PRD00356,Power Bank Premium,Electronics,IT Accessories,Brand41,SUP115,10458.97,11971.58,12.64,True,2018-11-26,10.11
PRD00357,Power Bank Select,Electronics,IT Accessories,Brand45,SUP130,2755.63,3187.17,13.54,True,2021-08-06,20.5
PRD00358,Power Bank Eco,Electronics,IT Accessories,Brand35,SUP155,13130.06,14303.41,8.2,True,2023-09-08,1.43
PRD00359,Power Bank Pro,Electronics,IT Accessories,Brand27,SUP157,23367.64,27052.89,13.62,True,2021-09-12,3.07
PRD00360,Power Bank Elite,Electronics,IT Accessories,Brand42,SUP073,3817.25,4213.13,9.4,True,2018-11-15,5.46
PRD00361,Smartwatch,Electronics,Wearables,Brand19,SUP155,5357.31,6045.25,11.38,True,2021-06-05,22.84
PRD00362,Smartwatch Elite,Electronics,Wearables,Brand32,SUP108,22490.2,25843.24,12.97,True,2021-07-19,0.51
PRD00363,Smartwatch Plus,Electronics,Wearables,Brand40,SUP029,23778.8,26872.84,11.51,False,2020-10-14,12.73
PRD00364,Smartwatch Premium,Electronics,Wearables,Brand13,SUP028,11702.23,13008.01,10.04,True,2021-01-27,4.41
PRD00365,Smartwatch Max,electronics,Wearables,Brand28,SUP049,8983.25,9955.26,9.76,True,2020-10-26,7.2
PRD00366,Smartwatch Elite,Electronics,Wearables,Brand14,SUP052,17629.98,19194.37,8.15,False,2020-10-17,16.99
PRD00367,Smartwatch Classic,Electronics,Wearables,Brand31,SUP065,18880.51,21237.79,11.1,False,2020-09-03,16.41
PRD00368,Smartwatch Eco,Electronics,Wearables,Brand28,SUP129,24646.99,26817.85,8.09,True,2022-05-15,15.54
PRD00369,Smartwatch Select,Electronics,Wearables,Brand07,SUP028,17721.6,20405.73,13.15,False,2023-04-23,2.01
PRD00370,Smartwatch Eco,Electronics,Wearables,Brand23,SUP174,6085.51,6616.37,8.02,True,2020-03-13,10.12
PRD00371,Smartwatch Premium,Electronics,Wearables,Brand33,SUP173,19365.54,22351.42,13.36,True,2018-09-25,2.31
PRD00372,Smartwatch Eco,Electronics,Wearables,Brand48,SUP088,11003.88,12744.09,13.66,True,2020-07-13,18.86
PRD00373,Fitness Band,Electronics,Wearables,Brand31,SUP161,2306.9,2531.3,8.86,True,2019-01-10,22.18
PRD00374,Fitness Band Elite,Electronics,Wearables,Brand39,SUP018,20561.34,23091.48,10.96,True,2019-04-06,21.54
PRD00375,Fitness Band Lite,Electronics,Wearables,Brand44,SUP182,20649.59,23848.34,13.41,True,2023-08-26,14.32
PRD00376,Fitness Band Lite,Electronics,Wearables,Brand18,SUP012,11366.32,12823.34,11.36,True,2019-12-03,12.46
PRD00377,Fitness Band Classic,Electronics,Wearables,Brand27,SUP037,22148.88,25106.68,11.78,True,2020-08-06,20.59
PRD00378,Fitness Band Premium,ELECTRONICS,Wearables,Brand38,SUP199,6172.53,7038.21,12.3,True,2021-04-08,22.05
PRD00379,Fitness Band Pro,Electronics,Wearables,Brand34,SUP034,18479.09,21189.79,12.79,True,2023-03-12,20.37
PRD00380,Fitness Band Select,Electronics,Wearables,Brand47,SUP042,18830.64,21091.01,10.72,True,2020-07-03,5.72
PRD00381,Fitness Band Select,Electronics,Wearables,Brand20,SUP114,21058.13,23496.95,10.38,True,2019-07-22,22.39
PRD00382,Fitness Band Lite,Electronics,Wearables,Brand24,SUP061,3199.9,3613.62,11.45,True,2021-04-11,11.85
PRD00383,Fitness Band Plus,Electronics,Wearables,Brand24,SUP157,15062.83,16925.65,11.01,True,2022-01-10,20.03
PRD00384,Fitness Band Pro,Electronics,Wearables,Brand30,SUP134,21358.35,23450.34,8.92,True,2019-05-07,16.82
PRD00385,Wireless Earphones,Electronics,Wearables,Brand48,SUP078,7487.51,8419.26,11.07,True,2020-03-27,21.88
PRD00386,Wireless Earphones Max,Electronics,Wearables,Brand02,SUP189,5418.95,6222.81,12.92,True,2020-11-19,13.37
PRD00387,Wireless Earphones Eco,Electronics,Wearables,Brand36,SUP005,10563.75,12124.65,12.87,True,2020-04-07,4.34
PRD00388,Wireless Earphones Pro,Electronics,Wearables,Brand13,SUP061,16471.98,19116.11,13.83,True,2019-01-24,5.74
PRD00389,Wireless Earphones Lite,Electronics,Wearables,Brand01,SUP085,13236.16,15381.09,13.95,True,2021-12-22,8.95
PRD00390,Wireless Earphones Elite,Electronics,Wearables,Brand38,SUP169,11084.66,12181.97,9.01,True,2022-02-11,22.33
PRD00391,Wireless Earphones Plus,Electronics,Wearables,Brand28,SUP007,1637.74,1815.53,9.79,True,2020-08-13,4.62
PRD00392,Wireless Earphones Pro,Electronics,Wearables,Brand29,SUP198,13849.06,15780.64,12.24,True,2018-07-05,19.14
PRD00393,Wireless Earphones Plus,Electronics,Wearables,Brand11,SUP155,9931.1,11375.38,12.7,True,2019-12-01,5.71
PRD00394,Wireless Earphones Pro,Electronics,Wearables,Brand05,SUP114,18353.98,21102.42,13.02,True,2023-11-24,17.49
